id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,ANOS_ESPACIO,OLA
535186412,500000,0.0,0.0,410000,70,1,3,5,2021
535193613,800000,0.0,0.0,0,47,1,3,5,2021
535199712,300000,0.0,0.0,140000,47,1,4,1,2021
535215711,1620000,0.0,0.0,920000,47,1,4,5,2021
535217811,1300000,0.0,0.0,832000,20,1,4,2,2021
535221113,624000,0.0,0.0,24000,47,1,4,3,2021
535272012,120000,0.0,0.0,50000,41,1,4,5,2021
535272013,450000,0.0,0.0,150000,41,1,3,5,2021
535316813,960000,0.0,0.0,566400,11,1,4,5,2021
535402315,1470000,1.0,0.0,1008000,47,1,4,2,2021
535403311,1170000,0.0,0.0,845000,47,1,3,5,2021
535419711,950000,0.0,0.0,330000,47,1,4,5,2021
535425911,2500000,0.0,0.0,1490000,54,1,3,5,2021
535518511,2200000,1.0,0.0,1665000,70,0,4,2,2021
535522711,3000000,0.0,0.0,2100000,76,0,4,5,2021
535523111,300000,0.0,0.0,484000,76,0,3,4,2021
535543011,3220000,0.0,0.0,2512000,19,1,3,5,2021
535577112,5180000,0.0,0.0,4200000,23,1,3,1,2021
535580912,1680000,0.0,0.0,995000,23,1,4,4,2021
535586714,2700000,0.0,0.0,2100000,23,1,3,5,2021
535591011,900000,0.0,0.0,420000,41,1,2,5,2021
535608611,900000,0.0,0.0,500000,52,1,3,5,2021
535621711,600000,0.0,0.0,400000,54,1,3,2,2021
535625511,900000,0.0,0.0,800000,54,1,3,5,2021
535625611,2000000,2.0,0.0,1734000,54,1,4,5,2021
535633311,1400000,0.0,0.0,1210000,68,1,4,1,2021
535634117,1096818,0.0,0.0,484079,68,1,4,3,2021
535661912,1000000,0.0,0.0,535000,76,1,4,5,2021
535687212,720000,0.0,0.0,265000,41,0,4,1,2021
535694511,840000,0.0,0.0,386000,5,0,4,5,2021
535761011,4680000,1.0,0.0,3885000,8,1,3,4,2021
535764515,400000,0.0,0.0,24000,8,1,3,5,2021
535765511,6000000,1.0,700000.0,3256000,8,1,3,5,2021
535765711,1400000,0.0,0.0,484000,8,1,3,4,2021
535770812,480000,0.0,0.0,250000,8,1,3,2,2021
535771211,26800000,0.0,140000.0,24440000,8,1,3,5,2021
535774111,1700000,0.0,0.0,1370000,8,1,3,5,2021
535791412,700000,1.0,0.0,230000,20,1,4,5,2021
535830211,13500000,4.0,2880000.0,8238000,54,1,4,2,2021
535838811,800000,0.0,0.0,530000,63,1,4,5,2021
535840012,1800000,0.0,0.0,1524000,63,1,4,1,2021
535841413,1500000,0.0,0.0,924000,63,1,4,4,2021
535855611,900000,0.0,0.0,550000,68,1,4,1,2021
535893111,390000,0.0,0.0,50000,66,0,4,5,2021
535918612,400000,0.0,0.0,237000,5,0,4,2,2021
535952911,100000,0.0,0.0,41000,19,0,2,2,2021
535974712,300000,0.0,0.0,45000,13,1,3,1,2021
536007811,6519171,0.0,0.0,3180000,19,1,3,4,2021
536037712,1500000,0.0,0.0,755000,66,1,4,5,2021
536037713,1300000,0.0,0.0,730000,66,1,4,1,2021
536044811,4200000,1.0,0.0,3045000,68,1,4,4,2021
536047012,600000,0.0,0.0,248000,68,1,4,4,2021
536077521,800000,0.0,0.0,500000,23,0,3,5,2021
536112811,850000,0.0,0.0,544000,63,0,3,5,2021
536117812,900000,0.0,111000.0,450000,63,0,4,3,2021
536122411,96000,1.0,0.0,56000,63,0,4,1,2021
536125314,630000,0.0,0.0,312000,63,0,3,1,2021
536136511,1200000,0.0,35350.0,564000,76,0,4,4,2021
536145711,900000,0.0,0.0,10000,8,0,3,3,2021
536148211,2400000,0.0,0.0,1860000,8,0,3,5,2021
536180711,800000,0.0,0.0,300000,5,1,3,2,2021
536184011,7630000,0.0,0.0,5950000,8,1,3,5,2021
536193013,1050000,1.0,0.0,532000,8,1,3,5,2021
536238211,3000000,1.0,0.0,300000,13,1,3,4,2021
536255912,1000000,1.0,0.0,550000,17,1,4,2,2021
536258011,1500000,0.0,0.0,700000,18,1,3,2,2021
536258111,800000,0.0,0.0,0,18,1,3,4,2021
536261311,1494000,0.0,0.0,80000,19,1,3,5,2021
536276011,750000,1.0,0.0,480000,23,1,3,1,2021
536279611,4500000,0.0,0.0,1914000,23,1,4,5,2021
536280711,600000,0.0,0.0,40000,23,1,4,5,2021
536280712,1000000,1.0,0.0,713000,23,1,3,5,2021
536281211,600000,0.0,0.0,250000,23,1,4,4,2021
536284415,560000,0.0,0.0,400000,23,1,3,5,2021
536287411,10640000,0.0,0.0,9811453,23,1,3,2,2021
536290211,6500000,0.0,0.0,4100000,27,1,3,5,2021
536299212,875000,1.0,0.0,489000,41,1,4,3,2021
536304811,960000,1.0,0.0,768000,41,1,4,5,2021
536313411,1300000,1.0,0.0,830000,44,1,4,5,2021
536317611,1900000,1.0,0.0,1090000,47,1,3,5,2021
536321812,2400000,1.0,750000.0,1620000,47,1,4,3,2021
536327711,7200000,1.0,300000.0,3900000,54,1,3,1,2021
536329312,3000000,1.0,0.0,2295000,54,1,4,4,2021
536342212,400000,1.0,0.0,85000,66,1,4,5,2021
536350611,280000,0.0,0.0,20000,70,1,3,5,2021
536351412,1700000,0.0,0.0,1280000,70,1,3,2,2021
536351413,860000,0.0,0.0,412000,70,1,3,2,2021
536351414,600000,0.0,0.0,346000,70,1,3,2,2021
536352916,375000,0.0,0.0,75000,70,1,3,5,2021
536369612,754736,0.0,0.0,388475,76,1,4,4,2021
536375411,1315000,1.0,0.0,1075000,76,1,4,4,2021
536395711,200000,0.0,0.0,130000,27,0,3,1,2021
536426411,3600000,2.0,500000.0,1400000,76,0,4,4,2021
536428114,800000,0.0,0.0,660000,19,0,3,5,2021
536434511,800000,0.0,0.0,436073,5,1,4,5,2021
536438711,1600000,0.0,0.0,800000,5,1,3,5,2021
536466512,960000,1.0,0.0,480000,18,1,4,2,2021
536489711,540000,1.0,0.0,605000,20,1,4,1,2021
536525211,1080000,0.0,0.0,610000,44,1,4,1,2021
536527211,2700000,1.0,400000.0,1650000,44,1,4,5,2021
536537911,850000,0.0,0.0,350000,47,1,2,4,2021
536545911,474000,0.0,0.0,24000,47,1,4,3,2021
536548412,1900000,0.0,0.0,980000,47,1,3,5,2021
536548511,2600000,0.0,0.0,1280000,47,1,4,5,2021
536571811,2250000,0.0,0.0,1405000,66,1,3,3,2021
536584712,600000,0.0,0.0,300000,66,1,3,2,2021
536605811,1224000,0.0,0.0,936250,25,0,4,2,2021
536606211,1260000,0.0,0.0,784000,25,0,4,2,2021
536606411,1200000,0.0,0.0,629000,25,0,4,2,2021
536606512,1120000,0.0,0.0,921000,25,0,4,2,2021
536615211,1484000,0.0,0.0,1077000,25,0,3,5,2021
536618012,810000,1.0,0.0,450000,25,0,4,2,2021
536629311,5000000,0.0,0.0,3000000,44,0,3,4,2021
536633212,300000,0.0,0.0,190000,5,1,4,3,2021
536650511,1500000,0.0,0.0,560000,50,1,4,5,2021
536692611,1500000,0.0,0.0,700000,13,0,3,5,2021
5366926113,5000000,0.0,0.0,3200000,13,0,3,4,2021
536724111,500000,0.0,0.0,200000,17,1,3,5,2021
536760311,350000,0.0,0.0,240000,52,1,3,5,2021
536783112,1200000,0.0,0.0,225000,68,1,4,1,2021
536813811,800000,0.0,0.0,3000000,88,1,3,5,2021
536829511,250000,0.0,0.0,150000,11,1,3,2,2021
536842711,950000,0.0,0.0,261000,11,1,3,2,2021
536883813,1100000,1.0,0.0,675000,23,1,4,1,2021
536887616,800000,0.0,0.0,210000,23,1,4,4,2021
536905411,400000,0.0,0.0,290000,27,1,3,5,2021
536945111,450000,1.0,0.0,172000,50,1,4,2,2021
536946315,450000,1.0,0.0,230000,50,1,3,1,2021
536955111,600000,0.0,0.0,200000,52,1,3,5,2021
536966911,670000,0.0,0.0,453000,54,1,4,1,2021
536969011,2900000,0.0,0.0,2023000,54,1,4,2,2021
536976113,350000,0.0,0.0,120000,68,1,4,5,2021
536982018,500000,0.0,0.0,250000,70,1,3,5,2021
536986011,672000,0.0,0.0,229368,70,1,4,4,2021
536986012,740000,0.0,0.0,408154,70,1,4,5,2021
536993012,800000,0.0,0.0,500000,70,1,3,5,2021
537028011,1871428,0.0,0.0,961949,68,0,3,5,2021
537039511,450000,0.0,0.0,150000,5,1,3,5,2021
537061012,700000,0.0,0.0,420000,8,1,3,2,2021
537061214,3800000,0.0,0.0,3110000,8,1,3,5,2021
537065912,36000,0.0,0.0,12000,8,1,3,3,2021
537070011,1560000,1.0,200000.0,1040000,8,1,3,5,2021
537075011,2000000,0.0,0.0,814000,8,1,3,5,2021
537081111,1500000,0.0,0.0,1420000,8,1,4,2,2021
537082511,380000,0.0,0.0,220000,13,1,3,1,2021
537085915,1000000,1.0,0.0,600000,13,1,4,2,2021
537090013,7500000,0.0,0.0,6000000,13,1,3,5,2021
537091712,1250000,0.0,0.0,850000,13,1,3,5,2021
537094311,800000,0.0,0.0,400000,13,1,3,3,2021
537094611,800000,1.0,0.0,400000,13,1,4,4,2021
537113511,530000,0.0,0.0,465000,17,1,3,3,2021
537123111,6000000,0.0,0.0,3720000,18,1,3,5,2021
537124711,900000,0.0,0.0,0,18,1,3,5,2021
537134013,100000,0.0,0.0,80000,20,1,3,5,2021
537143011,3000000,0.0,0.0,1450000,20,1,4,3,2021
537164111,2300000,1.0,700000.0,500000,47,1,3,5,2021
537171711,700000,0.0,0.0,480000,52,1,4,5,2021
537172112,275000,0.0,0.0,25000,52,1,4,4,2021
537190111,1300000,0.0,0.0,220000,66,1,4,2,2021
537192412,200000,0.0,0.0,60000,66,1,3,4,2021
537193612,1200000,1.0,0.0,180000,66,1,4,1,2021
537196311,1400000,0.0,0.0,775000,66,1,4,2,2021
537208311,1600000,0.0,0.0,845000,68,1,4,5,2021
537212111,1100000,0.0,270000.0,360000,73,1,3,3,2021
537246811,350000,0.0,0.0,260000,52,1,3,5,2021
537298411,1200000,0.0,0.0,850000,5,1,3,5,2021
537302211,600000,0.0,0.0,410000,15,1,4,4,2021
537310112,2200000,2.0,0.0,1540000,44,1,4,1,2021
537340511,160000,0.0,0.0,56000,44,0,4,3,2021
537351112,500000,0.0,0.0,80000,5,1,4,5,2021
537360811,3000000,0.0,0.0,1670000,8,1,3,5,2021
537365111,2000000,0.0,0.0,830000,8,1,3,3,2021
537368411,958000,0.0,0.0,358000,8,1,3,5,2021
537375311,2250000,0.0,0.0,1599000,11,1,4,2,2021
537392111,1000000,0.0,0.0,237000,11,1,3,3,2021
537397112,1080000,0.0,0.0,480000,11,1,3,1,2021
537398112,1300000,1.0,0.0,0,13,1,3,5,2021
537402411,700000,0.0,0.0,420000,13,1,4,4,2021
537439411,700000,0.0,0.0,200000,23,1,3,2,2021
537440411,350000,0.0,0.0,200000,23,1,3,1,2021
537467611,930000,1.0,0.0,500000,44,1,4,3,2021
537467612,930000,1.0,0.0,500000,44,1,4,3,2021
537472611,500000,0.0,0.0,200000,44,1,3,5,2021
537480211,1800000,0.0,0.0,900000,47,1,4,5,2021
537480411,364000,0.0,0.0,168000,47,1,4,4,2021
537488211,1500000,0.0,0.0,575000,50,1,4,2,2021
537511113,120000,1.0,0.0,88000,54,1,3,1,2021
537511314,360000,0.0,0.0,210000,54,1,4,2,2021
537523911,830000,1.0,0.0,460000,63,1,4,2,2021
537525912,450000,0.0,0.0,250000,66,1,3,1,2021
537546411,800000,1.0,0.0,324000,68,1,2,5,2021
537553711,2700000,0.0,0.0,1850000,68,1,4,5,2021
537567811,6400000,2.0,1000850.0,4990000,70,1,4,4,2021
537572712,3600000,0.0,0.0,1500000,70,1,3,4,2021
537599911,950000,0.0,0.0,650000,76,1,4,4,2021
537641112,400000,0.0,0.0,20000,5,1,3,2,2021
537650511,2500000,0.0,0.0,800000,5,1,3,3,2021
537657911,450000,0.0,0.0,245000,13,1,3,3,2021
537663412,1100000,0.0,0.0,600000,13,1,3,3,2021
537699712,380000,1.0,0.0,260000,18,1,3,1,2021
537711811,1096444,0.0,0.0,505000,20,1,4,1,2021
537720212,600000,0.0,0.0,100000,27,1,3,1,2021
537737312,13000000,0.0,0.0,11010000,47,1,3,5,2021
537802711,1300000,0.0,0.0,550000,23,1,3,2,2021
537813311,1560000,0.0,0.0,840000,76,1,4,5,2021
537836911,720000,0.0,0.0,497000,5,0,4,2,2021
537839713,150000,0.0,0.0,50000,13,0,3,1,2021
537849412,1800000,3.0,180000.0,654000,5,0,4,5,2021
537870512,1187644,0.0,0.0,922000,19,1,3,3,2021
537873211,500000,0.0,0.0,300000,20,1,4,3,2021
537887711,900000,1.0,0.0,560000,50,1,4,2,2021
537891211,250000,0.0,0.0,190000,52,1,3,5,2021
537893211,910000,0.0,0.0,609000,52,1,4,5,2021
537902521,3000000,0.0,0.0,2055000,68,1,3,5,2021
537904611,550000,0.0,0.0,300000,68,1,3,3,2021
537907411,800000,0.0,0.0,500000,70,1,3,5,2021
537914411,830000,0.0,0.0,580000,76,1,3,2,2021
537938612,3800000,0.0,0.0,1940000,13,0,4,4,2021
537957611,1000000,0.0,0.0,400000,5,1,4,5,2021
537963812,850000,0.0,0.0,480000,11,1,4,1,2021
537965012,800000,0.0,0.0,328000,11,1,4,2,2021
537979912,1200000,0.0,0.0,594000,11,1,4,4,2021
537984116,500000,0.0,0.0,210000,13,1,4,2,2021
537984211,2400000,0.0,0.0,660000,13,1,4,1,2021
537987311,1700000,0.0,0.0,1000000,13,1,3,5,2021
537988011,300000,0.0,0.0,150000,13,1,2,5,2021
537988112,1500000,0.0,0.0,700000,13,1,3,1,2021
538016012,500000,1.0,0.0,380000,19,1,4,1,2021
538032411,1400000,0.0,0.0,888000,23,1,4,2,2021
538075311,600000,0.0,0.0,330000,50,1,4,2,2021
538091112,1100000,0.0,0.0,720000,54,1,3,2,2021
538096711,2700000,2.0,400000.0,1148000,54,1,4,5,2021
538105111,800000,0.0,0.0,300000,63,1,3,5,2021
538129511,600000,0.0,0.0,300000,66,1,3,5,2021
538132621,800000,0.0,0.0,520000,68,1,4,2,2021
538133911,800000,0.0,0.0,235000,68,1,3,5,2021
538148712,480000,0.0,0.0,55000,70,1,3,5,2021
538155212,1200000,0.0,0.0,1585000,73,1,3,5,2021
538160412,680000,0.0,0.0,320000,76,1,3,1,2021
538201118,130000,0.0,0.0,100000,47,0,3,1,2021
538221712,3000000,0.0,0.0,1368000,47,0,3,1,2021
538227812,630000,1.0,0.0,398000,70,0,4,3,2021
538232117,900000,2.0,100000.0,370000,70,0,4,1,2021
538246812,1200000,0.0,0.0,350000,5,1,3,1,2021
538265911,1000000,0.0,0.0,710000,8,1,4,1,2021
538265912,1000000,0.0,0.0,633000,8,1,4,3,2021
538268112,500000,0.0,0.0,110000,8,1,4,2,2021
538301411,800000,0.0,0.0,540000,17,1,3,5,2021
538307811,5100000,0.0,0.0,3360000,18,1,3,5,2021
538342811,173092,0.0,0.0,231972,27,1,3,5,2021
538344911,3000000,0.0,0.0,2606000,27,1,4,3,2021
538357311,500000,0.0,0.0,200000,44,1,3,5,2021
538363811,250000,0.0,0.0,250000,44,1,4,3,2021
538380111,120000,0.0,0.0,10000,47,1,3,4,2021
538423311,7680000,0.0,0.0,2900000,88,1,4,5,2021
538432311,830000,1.0,0.0,400000,44,0,4,2,2021
538440611,1500000,0.0,0.0,750000,63,0,3,2,2021
538441211,3000000,0.0,0.0,1600000,63,0,3,2,2021
538447111,1700000,1.0,85000.0,1220000,63,0,4,3,2021
538459812,700000,0.0,0.0,400000,76,0,4,5,2021
538462011,3550000,0.0,0.0,3240000,19,0,3,5,2021
538467412,2200000,0.0,0.0,2072000,19,0,3,5,2021
538470711,800000,0.0,0.0,532000,19,0,3,2,2021
538472612,1400000,0.0,0.0,468000,19,0,4,5,2021
538476711,900000,0.0,0.0,820000,19,0,4,2,2021
538484012,1000000,2.0,0.0,680000,19,0,3,4,2021
538491611,870000,0.0,0.0,753000,15,1,3,3,2021
538497914,1200000,0.0,0.0,950000,50,1,4,4,2021
538517811,650000,0.0,0.0,462000,54,0,3,5,2021
538526711,31200000,0.0,0.0,29125000,54,0,3,1,2021
538534613,3600000,0.0,0.0,3120000,54,0,3,1,2021
538558111,1800000,0.0,0.0,1010000,70,0,3,2,2021
538567011,1380000,0.0,0.0,925000,15,0,3,5,2021
538567012,1200000,1.0,0.0,508000,15,0,4,5,2021
538595111,481674,0.0,0.0,364000,19,1,3,5,2021
538595411,400000,6.0,2250000.0,311837,19,1,4,4,2021
538596011,700000,0.0,0.0,560000,19,1,3,2,2021
538601111,2925000,0.0,0.0,2140000,47,1,4,5,2021
538606412,900000,0.0,0.0,688000,63,1,3,3,2021
538617211,900000,0.0,0.0,390000,73,1,4,5,2021
538625711,150000,0.0,0.0,100000,23,0,3,5,2021
538659912,120000,0.0,0.0,70000,15,0,4,1,2021
538668011,7200000,0.0,0.0,6340000,20,0,4,2,2021
538671712,600000,0.0,0.0,450000,20,0,4,4,2021
538699511,1344000,1.0,420000.0,884000,44,1,3,5,2021
538706311,100000,0.0,0.0,60000,52,1,3,5,2021
538707413,1800000,0.0,0.0,1500000,52,1,4,4,2021
538717011,1600000,0.0,0.0,1050000,68,1,3,5,2021
538742011,1900000,1.0,0.0,900000,23,0,4,1,2021
538764511,4883721,0.0,0.0,3412488,27,0,4,2,2021
538781911,1600000,0.0,0.0,1000000,52,0,3,5,2021
538786411,7200000,0.0,0.0,6200000,52,0,3,5,2021
538788611,850000,0.0,0.0,450000,52,0,3,2,2021
538811813,2500000,0.0,0.0,2000000,15,0,3,2,2021
538838012,850000,1.0,0.0,350000,11,1,3,4,2021
538858311,600000,0.0,0.0,370000,13,1,4,3,2021
538859811,300000,0.0,0.0,120000,13,1,4,5,2021
538862612,3000000,1.0,0.0,2460000,15,1,3,5,2021
538874611,890000,0.0,0.0,125000,18,1,4,4,2021
538897815,1800000,1.0,0.0,2191000,23,1,4,5,2021
538902311,800000,2.0,0.0,88000,23,1,4,4,2021
538911218,2100000,0.0,0.0,1000000,27,1,3,5,2021
538917712,1610000,1.0,0.0,1200000,41,1,3,2,2021
538917911,6210000,1.0,0.0,4690000,41,1,3,5,2021
538940911,600000,0.0,0.0,254000,50,1,4,4,2021
538941812,1000000,0.0,0.0,320000,50,1,4,1,2021
538963912,500000,0.0,0.0,302000,63,1,3,5,2021
538998711,100000,0.0,0.0,70000,70,1,3,3,2021
538999212,2800000,0.0,0.0,1620000,70,1,3,5,2021
539018311,450000,1.0,0.0,535000,88,1,4,5,2021
539056111,750000,0.0,0.0,464000,73,0,4,5,2021
539064812,2300000,0.0,0.0,1285000,76,0,4,3,2021
539064813,1900000,0.0,0.0,979000,76,0,4,1,2021
539071111,250000,0.0,0.0,45000,5,1,4,4,2021
539078412,1300000,1.0,0.0,660000,5,1,4,5,2021
539085511,1300000,0.0,0.0,600000,5,1,3,4,2021
539088112,1000000,0.0,0.0,540000,5,1,4,3,2021
539095712,600000,0.0,0.0,330000,8,1,4,5,2021
539097312,3900000,0.0,0.0,2450000,8,1,4,5,2021
539102011,2250000,0.0,0.0,1861000,8,1,3,5,2021
539103414,650000,0.0,0.0,74000,8,1,4,4,2021
539105011,252000,0.0,0.0,140000,8,1,4,2,2021
539105811,1800000,0.0,0.0,1300000,8,1,3,5,2021
539108911,1000000,0.0,0.0,500000,8,1,3,2,2021
539109411,3500000,2.0,900000.0,1720000,8,1,4,3,2021
539116911,130000,0.0,0.0,50000,13,1,3,1,2021
539117311,580000,0.0,0.0,390000,13,1,3,4,2021
539134012,1100000,0.0,0.0,650000,18,1,3,1,2021
539143711,600000,0.0,0.0,270000,18,1,3,5,2021
539156612,240000,0.0,0.0,120000,20,1,3,5,2021
539157312,1560000,0.0,0.0,1424000,20,1,4,5,2021
539157611,200000,0.0,0.0,129239,20,1,4,4,2021
539161814,1680000,0.0,0.0,1176000,20,1,3,1,2021
539171113,750000,0.0,0.0,250000,27,1,4,2,2021
539197811,7500000,0.0,0.0,6120000,47,1,3,5,2021
539206113,800000,0.0,0.0,200000,47,1,2,4,2021
539207711,900000,0.0,0.0,457722,63,1,4,2,2021
539216911,900000,0.0,0.0,122000,73,1,4,4,2021
539218011,1500000,0.0,0.0,1115000,73,1,4,5,2021
539226012,1200000,0.0,0.0,550000,76,1,3,1,2021
539258411,800000,0.0,0.0,380000,76,0,3,5,2021
539287311,450000,0.0,0.0,210000,50,1,4,2,2021
539289211,1600000,0.0,0.0,915000,50,1,4,3,2021
539292511,3600000,0.0,0.0,2803000,52,1,3,5,2021
539312711,800000,0.0,174000.0,375000,76,1,4,5,2021
539337311,900000,0.0,0.0,255000,15,1,4,5,2021
539377216,400000,0.0,0.0,280000,50,1,3,1,2021
539379012,450000,0.0,0.0,100000,50,1,4,5,2021
539400212,5700000,1.0,0.0,4800000,54,1,3,4,2021
539414612,1200000,0.0,0.0,709000,68,1,3,2,2021
539418211,420000,0.0,260000.0,224000,76,1,4,2,2021
539456112,500000,0.0,0.0,350000,70,1,4,4,2021
539458921,800000,0.0,0.0,350000,70,1,4,4,2021
539476211,1000000,0.0,0.0,570000,11,1,4,2,2021
539489911,500000,1.0,0.0,150000,11,1,3,2,2021
539496715,950000,0.0,0.0,198000,11,1,4,2,2021
539505712,1350000,0.0,0.0,900000,13,1,3,5,2021
539506011,1200000,0.0,0.0,300000,13,1,4,5,2021
539514012,500000,0.0,0.0,250000,13,1,4,5,2021
539523912,1550000,0.0,0.0,900000,18,1,3,2,2021
539524111,450000,0.0,0.0,100000,18,1,2,4,2021
539525311,800000,0.0,0.0,0,18,1,3,5,2021
539536111,13100000,0.0,0.0,12152000,18,1,3,5,2021
539557911,1300000,1.0,516432.0,464000,20,1,4,5,2021
539563611,850000,0.0,0.0,522000,20,1,4,5,2021
539570712,1260000,1.0,0.0,960000,23,1,4,1,2021
539577512,600000,0.0,0.0,181000,27,1,4,1,2021
539622911,1200000,0.0,0.0,370000,5,1,4,4,2021
539624811,1200000,0.0,0.0,100000,5,1,3,5,2021
539637411,700000,1.0,200000.0,410000,8,1,4,4,2021
539640414,2240000,1.0,0.0,1225000,8,1,4,1,2021
539640911,4400000,2.0,1300000.0,1955000,8,1,3,5,2021
539642811,420000,1.0,0.0,330000,8,1,2,5,2021
539654211,700000,0.0,0.0,80000,8,1,4,2,2021
539656111,18000000,0.0,0.0,13800000,8,1,3,5,2021
539657711,90000,0.0,0.0,42000,8,1,4,2,2021
539672511,420000,1.0,360000.0,0,23,1,4,3,2021
539678211,790000,0.0,0.0,640000,27,1,3,5,2021
539682111,560000,0.0,0.0,990000,27,1,2,5,2021
539692912,300000,0.0,0.0,0,44,1,3,1,2021
539694011,3600000,1.0,240000.0,2790000,44,1,4,3,2021
539701111,500000,1.0,0.0,320000,54,1,3,1,2021
539701711,2600000,0.0,0.0,1300000,63,1,4,4,2021
539702511,1920000,1.0,0.0,1290000,63,1,4,1,2021
539702912,360000,0.0,0.0,260000,63,1,4,4,2021
539704811,1550000,0.0,0.0,1150000,63,1,4,5,2021
539705311,2400000,1.0,0.0,1780000,63,1,4,5,2021
539707211,1350000,0.0,0.0,1088000,63,1,3,5,2021
539707413,450000,0.0,0.0,320000,63,1,3,5,2021
539714211,13000000,0.0,0.0,10270000,63,1,3,4,2021
539726111,500000,0.0,0.0,70000,66,1,2,2,2021
539739512,150000,0.0,0.0,50000,68,1,3,5,2021
539803012,500000,0.0,0.0,100000,47,1,4,5,2021
539835911,4480000,0.0,0.0,3806000,8,1,3,2,2021
539860711,400000,0.0,0.0,256000,52,1,3,2,2021
539864918,2100000,0.0,0.0,1500000,54,1,4,2,2021
539871411,2000000,1.0,0.0,1362000,70,1,3,5,2021
539920715,2000000,0.0,0.0,624000,8,1,3,4,2021
539922814,1200000,0.0,0.0,470000,8,1,4,3,2021
539927611,1430000,1.0,120000.0,1070000,8,1,4,2,2021
539927615,2390000,0.0,0.0,1750000,8,1,4,5,2021
539929912,2400000,0.0,0.0,1572000,8,1,3,5,2021
539966511,800000,0.0,0.0,200000,13,1,4,4,2021
539966912,350000,1.0,0.0,192000,13,1,4,3,2021
539971811,6300000,0.0,0.0,4800000,13,1,3,5,2021
539974214,300000,0.0,0.0,48000,13,1,4,2,2021
539975511,80000,0.0,0.0,48000,13,1,3,3,2021
539991311,800000,0.0,0.0,378000,17,1,3,5,2021
539992012,800000,0.0,0.0,550000,17,1,3,2,2021
539992013,200000,0.0,0.0,207000,17,1,3,2,2021
540018911,1200000,0.0,0.0,730000,23,1,4,2,2021
540019912,500000,0.0,0.0,300000,23,1,3,2,2021
540032211,800000,2.0,280000.0,430000,27,1,4,2,2021
540060412,2100000,1.0,0.0,1412000,44,1,4,5,2021
540078011,550000,0.0,0.0,300000,50,1,4,4,2021
540081511,1250000,0.0,0.0,750000,50,1,3,2,2021
540088114,1080000,0.0,0.0,410000,52,1,4,1,2021
540101311,850000,0.0,0.0,415000,54,1,4,4,2021
540101911,420000,0.0,0.0,240000,54,1,4,2,2021
540101913,4500000,0.0,0.0,3140000,54,1,3,2,2021
540102311,360000,0.0,0.0,172000,54,1,4,2,2021
540110011,1200000,0.0,0.0,600000,66,1,2,2,2021
540121311,440000,0.0,0.0,260000,66,1,3,5,2021
540129111,1200000,0.0,0.0,800000,68,1,3,1,2021
540131611,1230000,0.0,0.0,620000,68,1,4,1,2021
540132212,320000,0.0,0.0,130000,68,1,3,3,2021
540150111,3000000,0.0,0.0,2155000,70,1,4,5,2021
540153611,910000,0.0,0.0,170000,73,1,4,5,2021
540155911,600000,0.0,0.0,366942,76,1,4,5,2021
540167311,1800000,0.0,260000.0,1170000,76,1,4,1,2021
540216411,2340000,0.0,0.0,1300000,63,1,4,2,2021
540227811,2200000,0.0,0.0,1827600,63,1,3,5,2021
540240411,380000,0.0,0.0,30000,17,0,3,4,2021
540247012,800000,0.0,0.0,420000,5,1,4,3,2021
540260811,300000,0.0,0.0,200000,5,1,3,5,2021
540278611,960000,0.0,0.0,765000,17,1,4,5,2021
540279611,480000,0.0,0.0,30000,17,1,4,2,2021
540279614,720000,0.0,0.0,496000,17,1,3,3,2021
540291212,380000,0.0,0.0,205200,17,1,4,2,2021
540297711,1300000,0.0,0.0,610000,18,1,3,5,2021
540307411,5000000,0.0,0.0,3660000,18,1,3,5,2021
540313911,1050000,0.0,0.0,300000,20,1,4,3,2021
540319111,820743,0.0,0.0,490777,20,1,3,5,2021
540321011,4500000,0.0,0.0,1500000,20,1,3,2,2021
540324612,1500000,0.0,0.0,400000,20,1,4,3,2021
540351611,1200000,1.0,400000.0,150000,47,1,4,5,2021
540353313,500000,0.0,0.0,60000,47,1,4,5,2021
540359811,1960000,0.0,0.0,1460000,47,1,4,5,2021
540369912,750000,0.0,0.0,350000,66,1,4,5,2021
540372111,100000,0.0,0.0,30000,68,1,3,3,2021
540383011,300000,1.0,0.0,150000,73,1,4,5,2021
540391511,250000,0.0,0.0,219000,73,1,4,1,2021
540391812,640000,0.0,0.0,390000,73,1,3,1,2021
540391911,704000,0.0,0.0,670000,73,1,3,5,2021
540391912,900000,0.0,0.0,280000,73,1,3,3,2021
540391913,792000,0.0,0.0,330000,73,1,3,2,2021
540392111,60000,0.0,0.0,100000,73,1,3,1,2021
540409212,3400000,1.0,400000.0,2300000,76,0,4,3,2021
540427611,2364000,0.0,0.0,1860000,44,1,4,1,2021
540427911,1100000,0.0,0.0,300000,44,1,3,5,2021
540440011,550000,0.0,0.0,480000,76,1,4,4,2021
540461511,500000,0.0,0.0,380000,50,0,4,2,2021
540495611,200000,1.0,0.0,30000,19,0,2,3,2021
540502211,8000000,1.0,500000.0,6910000,8,1,4,5,2021
540503212,2500000,0.0,0.0,1707000,8,1,3,5,2021
540511111,460000,0.0,0.0,410000,8,1,3,5,2021
540511413,50000,0.0,0.0,25000,8,1,3,2,2021
