id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,ANOS_ESPACIO,OLA,F_EXP
542684412,1800000,0.0,0.0,975000,70,1,3,5,2021,8.18644324455799
542686911,120000,0.0,0.0,60000,70,1,4,4,2021,10.723304668261
542688017,600000,0.0,0.0,380000,70,1,4,5,2021,4.53319452926316
542701112,200000,0.0,0.0,90000,73,1,3,5,2021,25.3333463317304
542702711,800000,1.0,0.0,650000,73,1,3,2,2021,30.8862191004645
542714711,800000,0.0,0.0,427000,76,1,4,4,2021,70.31566032601471
542742411,6000000,1.0,0.0,1735000,5,1,4,5,2021,120.888155854551
542784011,900000,0.0,0.0,512000,27,1,3,5,2021,5.00238835799162
542788514,1100000,0.0,0.0,690000,47,1,4,5,2021,13.4581745224343
542819911,450000,0.0,0.0,367000,17,1,3,5,2021,20.9974102778875
542820111,600000,2.0,76000.0,563000,17,1,4,5,2021,18.3893125014539
542831112,250000,0.0,0.0,120000,68,1,4,2,2021,75.6450183422216
542832611,700000,0.0,0.0,360000,70,1,3,5,2021,11.473998074327
542833312,950000,0.0,0.0,500000,76,1,4,4,2021,94.2633172353108
542844711,450000,0.0,0.0,300000,5,1,4,3,2021,117.249605286332
542849011,225000,0.0,0.0,120000,13,1,4,4,2021,42.601281726321
542852911,800000,0.0,0.0,313000,15,1,4,5,2021,9.90773736653708
542859014,800000,0.0,0.0,630000,17,1,3,5,2021,16.1966063378358
542874113,700000,0.0,0.0,300000,47,1,3,5,2021,28.9294812177434
542891512,450000,0.0,0.0,288000,63,1,4,1,2021,13.2911773934311
542894911,1700000,1.0,0.0,1170000,63,1,4,1,2021,12.6213912562419
542899311,600000,0.0,0.0,150000,70,1,4,5,2021,23.9131988487596
542923611,1350000,1.0,0.0,1045000,68,0,4,1,2021,185.500523908364
542948411,1000000,2.0,1400000.0,357143,5,1,4,2,2021,113.639820146398
542957311,1800000,0.0,0.0,930000,8,1,4,5,2021,25.0512807443543
542957411,1200000,0.0,0.0,950000,8,1,3,5,2021,64.7506315008456
542959111,540000,0.0,0.0,100000,8,1,3,5,2021,25.0512807443543
542960112,1700000,0.0,0.0,950000,8,1,2,2,2021,64.19764155424271
542960311,1200000,0.0,0.0,174000,8,1,2,3,2021,82.3652183425288
542963411,4650000,2.0,0.0,3840000,8,1,4,5,2021,58.4351020087698
542984611,4000000,1.0,260000.0,3035000,11,1,3,5,2021,281.631232903867
542997011,1950000,0.0,0.0,1480000,17,1,3,1,2021,23.6683428498908
543028211,3600000,0.0,0.0,3040000,23,1,3,5,2021,36.3333809179488
543032012,1800000,0.0,0.0,1495000,23,1,4,5,2021,13.0831003844854
543038511,3200000,0.0,0.0,2428000,27,1,3,5,2021,4.78964817896106
543038611,1300000,0.0,0.0,820000,27,1,4,1,2021,5.94618947259845
543038711,400000,0.0,0.0,305000,27,1,3,4,2021,4.0316092157854
543063212,1500000,0.0,0.0,200000,44,1,4,2,2021,4.80156023251162
543064815,700000,0.0,0.0,300000,44,1,3,4,2021,6.44168690612031
543080612,700000,0.0,0.0,380000,47,1,3,5,2021,20.7390102860434
543092411,2600000,1.0,0.0,2000000,50,1,3,4,2021,27.5499651711131
543103311,300000,0.0,0.0,142000,52,1,3,5,2021,11.7057181844758
543115111,190000,0.0,0.0,30000,66,1,3,3,2021,34.7493907518131
543117112,400000,0.0,0.0,200000,66,1,4,1,2021,33.0338317499855
543120111,2400000,0.0,0.0,1530000,66,1,4,2,2021,30.5330950846712
543134511,2250000,1.0,0.0,2310000,70,1,4,5,2021,7.76176918087353
543139912,3600000,0.0,0.0,3120000,70,1,4,5,2021,7.95053102132608
543141412,550000,0.0,0.0,150000,70,1,4,5,2021,11.0818407981025
543149814,600000,0.0,0.0,195000,73,1,4,1,2021,13.6592743997477
543157311,1800000,0.0,250000.0,1200000,76,1,3,5,2021,101.586151135967
543157511,600000,0.0,85000.0,250000,76,1,3,4,2021,82.7193630008225
543158912,450000,0.0,0.0,290000,76,1,4,1,2021,67.101588344045
543194511,350000,0.0,0.0,150000,76,0,4,5,2021,263.745922844388
543197212,800000,1.0,240000.0,340000,5,0,4,2,2021,656.7304327012649
543217512,675000,0.0,0.0,309000,13,1,4,4,2021,19.8208861099735
543220111,900000,0.0,0.0,300000,13,1,3,3,2021,40.272773279911696
543230111,600000,0.0,0.0,440000,20,1,4,5,2021,21.7242053143692
543242311,120000,0.0,0.0,58000,68,1,4,3,2021,38.1399481009892
543265712,750000,0.0,0.0,535000,17,1,3,4,2021,20.9974102778875
543274511,860000,0.0,0.0,532000,50,1,4,1,2021,26.4688694364998
543276311,840000,0.0,0.0,535000,54,1,3,2,2021,42.7290321289525
543294112,350000,0.0,0.0,214000,19,0,3,5,2021,206.913032066289
543310412,760000,1.0,0.0,354000,76,0,4,2,2021,1413.56022471225
543318412,2500000,1.0,0.0,1500000,19,0,4,2,2021,36.59002382068751
543320911,500000,0.0,0.0,0,19,0,3,5,2021,25.8406975394891
543324812,1300000,0.0,0.0,650000,5,1,4,5,2021,100.280436990791
543327911,100000,0.0,0.0,25000,13,1,3,3,2021,47.807717483120896
543356311,3200000,1.0,563550.0,2075000,68,0,2,5,2021,104.183119488095
543394412,400000,0.0,0.0,330000,23,1,3,5,2021,17.6236795696158
543395311,900000,0.0,0.0,840000,23,1,4,5,2021,18.3364488638813
543399911,550000,0.0,0.0,240000,27,1,3,1,2021,6.6153923441821
543409015,960000,0.0,0.0,466000,50,1,4,1,2021,23.579670765315
543420711,800000,1.0,100000.0,655000,54,1,4,3,2021,51.27335217398289
543427111,910000,0.0,0.0,430000,63,1,4,2,2021,9.69134397141183
543432511,320000,0.0,0.0,230000,70,1,3,1,2021,9.57758768362283
543440311,2160000,0.0,0.0,1240000,88,1,4,1,2021,4.62916115983677
543461712,700000,0.0,0.0,400000,47,0,4,1,2021,152.07952761189
543472116,3500000,0.0,0.0,2565000,47,0,3,2,2021,137.645288552548
543496111,1200000,0.0,0.0,750000,5,1,4,5,2021,114.72515012902
543501911,1460000,0.0,0.0,497345,5,1,4,1,2021,240.859703113719
543505211,600000,0.0,0.0,340000,8,1,3,1,2021,71.183716109722
543505212,700000,0.0,0.0,340000,8,1,3,1,2021,71.183716109722
543510714,400000,0.0,0.0,30000,8,1,4,2,2021,25.0512807443543
543511514,1500000,0.0,0.0,632000,8,1,3,5,2021,28.9206499700378
543515011,200000,0.0,85000.0,141000,8,1,3,5,2021,42.561101320556304
543515013,900000,0.0,0.0,582000,8,1,3,5,2021,42.561101320556304
543517611,1680000,0.0,0.0,1225000,8,1,4,4,2021,33.9149024281817
543517811,3600000,3.0,120000.0,2354000,8,1,4,3,2021,62.204424670177
543517911,3200000,1.0,0.0,1880000,8,1,4,5,2021,51.414630233322
543517912,840000,0.0,0.0,550000,8,1,4,4,2021,51.414630233322
543545511,600000,0.0,0.0,0,13,1,3,5,2021,56.1590874011287
543545711,1120000,0.0,0.0,800000,13,1,4,1,2021,41.15809292610111
543583711,578461,0.0,0.0,119166,20,1,4,4,2021,23.6513490861963
543644711,203000,0.0,0.0,145000,47,1,4,4,2021,14.9534332876526
543658511,800000,0.0,0.0,510000,50,1,3,5,2021,18.93004042391
543670111,100000,0.0,0.0,20000,54,1,4,4,2021,54.16620859331471
543672412,90000,0.0,0.0,50000,63,1,3,2,2021,14.6623458108953
543695211,4600000,0.0,0.0,3980000,70,1,3,5,2021,11.4499848556753
543695214,550000,0.0,0.0,30000,70,1,3,5,2021,11.4499848556753
543746011,450000,1.0,260000.0,205000,20,0,4,5,2021,203.194478583583
543795911,1800000,2.0,0.0,1200000,52,0,3,5,2021,108.229852903318
543795913,1000000,0.0,0.0,600000,52,0,3,2,2021,108.229852903318
543828911,700000,0.0,0.0,100000,73,0,3,5,2021,142.44868347126
543832611,300000,0.0,0.0,130000,73,0,4,2,2021,128.028990152939
543834912,400000,0.0,0.0,225000,73,0,4,5,2021,139.031442716376
543860611,1100000,0.0,0.0,470000,17,1,3,4,2021,22.8598840611374
543900911,450000,0.0,0.0,330000,17,1,3,3,2021,24.5119649254285
543909412,2200000,0.0,0.0,1680000,54,1,3,3,2021,32.1000999517364
543930612,3920000,0.0,0.0,2870000,41,0,4,3,2021,141.947149202707
543937311,900000,2.0,0.0,484000,41,0,4,3,2021,222.97166914475
543955711,400000,1.0,0.0,120000,17,1,3,2,2021,23.85932971744
543978312,750000,0.0,0.0,380000,50,1,4,3,2021,20.7439582276949
543999812,1500000,0.0,0.0,840000,68,1,4,1,2021,31.3793959399515
544001412,840000,0.0,0.0,147000,68,1,4,1,2021,49.1685104898959
544003912,550000,0.0,0.0,250000,68,1,3,2,2021,49.578218518651695
544005711,624000,2.0,0.0,460000,70,1,4,1,2021,8.61267045283683
544011611,370000,0.0,0.0,0,76,1,4,5,2021,86.8944550109141
544025812,1900000,1.0,0.0,946000,25,0,4,1,2021,233.872321481287
544068911,2250000,0.0,0.0,1155000,66,0,4,1,2021,40.9329909805777
544106215,1300000,0.0,0.0,1110000,5,1,3,5,2021,167.775520560457
544112411,500000,0.0,0.0,150000,5,1,3,1,2021,94.2394428795666
544126111,1400000,0.0,0.0,610000,8,1,3,5,2021,51.794600812559295
544128111,3600000,1.0,730802.0,3054000,8,1,3,5,2021,58.7989681914919
544130714,800000,0.0,0.0,515000,11,1,4,1,2021,260.7765226905
544132711,724000,0.0,0.0,324000,11,1,3,4,2021,269.546457353326
544147111,750000,0.0,0.0,418000,13,1,4,1,2021,39.164330938547
544149711,145000,0.0,0.0,110000,13,1,3,1,2021,32.2851813778937
544154113,1825000,0.0,0.0,1015736,13,1,3,5,2021,30.2045015874308
544165412,600000,0.0,67000.0,200000,17,1,3,5,2021,19.1446395203425
544192112,650000,0.0,0.0,200000,20,1,4,4,2021,12.8547258138134
544214811,570000,1.0,0.0,588000,27,1,4,5,2021,6.36244079483232
544214911,1615641,0.0,0.0,860000,27,1,3,1,2021,6.64382352688435
544216111,1100000,0.0,0.0,580000,27,1,4,1,2021,5.80481819975357
544249311,130000,0.0,0.0,18000,47,1,4,5,2021,14.9041967464284
544255711,800000,0.0,0.0,450000,47,1,4,5,2021,18.1389944837637
544256911,600000,0.0,0.0,300000,47,1,3,1,2021,16.1986522600501
544272513,800000,0.0,0.0,600000,54,1,3,4,2021,28.871907566433
544302711,1700000,1.0,0.0,700000,70,1,4,5,2021,10.172694715729
544346911,750000,0.0,0.0,450000,8,1,3,2,2021,64.75332758110329
544347812,750000,0.0,0.0,500000,76,1,3,2,2021,102.965476742902
544362011,4500000,0.0,0.0,3000000,20,1,3,5,2021,15.0298972956772
544367012,400000,0.0,0.0,31000,88,1,3,5,2021,5.39806634624704
544367111,18400000,2.0,2800000.0,10045000,88,1,4,5,2021,5.26752266458844
544368011,300000,0.0,0.0,104000,44,0,2,5,2021,197.093277084756
544368613,1900000,1.0,0.0,1500000,44,0,3,1,2021,75.1265484562571
544371012,280000,0.0,0.0,107000,44,0,2,5,2021,117.893223038268
544373011,370000,0.0,0.0,170000,44,0,3,2,2021,92.5126646464158
544373012,550000,0.0,0.0,350000,44,0,3,1,2021,92.5126646464158
544411211,1280000,0.0,0.0,600000,5,1,3,5,2021,32.7138293802563
544421011,950000,0.0,0.0,290000,5,1,4,3,2021,124.943721181493
544431813,2100000,0.0,0.0,1320000,8,1,3,1,2021,37.702886589203
544437812,2500000,2.0,450000.0,1016000,8,1,3,3,2021,62.9307751162065
544441812,330000,0.0,0.0,130000,8,1,4,5,2021,40.6542370445934
544444519,700000,0.0,0.0,272000,8,1,4,5,2021,24.2574991513973
544450822,400000,0.0,0.0,332000,8,1,4,3,2021,87.52624220065249
544472112,1200000,0.0,0.0,750000,11,1,4,5,2021,263.114291799055
544473311,1050000,1.0,0.0,782000,11,1,4,1,2021,337.62405603752
544479013,500000,0.0,0.0,320000,11,1,3,2,2021,166.573904653112
544484012,1400000,0.0,0.0,725000,13,1,4,4,2021,38.843260465306095
544484416,800000,0.0,0.0,0,13,1,4,4,2021,16.875844692795
544513712,900000,0.0,0.0,400000,15,1,3,2,2021,9.14146132043925
544521812,1080000,0.0,0.0,680000,17,1,3,5,2021,24.8906809116665
544538311,1872000,1.0,780000.0,17160000,18,1,3,2,2021,7.44648780599123
544538412,1050000,0.0,0.0,600000,18,1,3,4,2021,8.1121337993265
544539111,1200000,0.0,0.0,699000,18,1,4,5,2021,9.30158748510533
544545411,3600000,0.0,110000.0,2430000,18,1,4,5,2021,5.97629849850741
544550711,528000,0.0,0.0,400000,18,1,4,5,2021,3.86723251923382
544583112,960000,1.0,0.0,944000,20,1,2,5,2021,16.2266381871327
544601713,160000,0.0,0.0,40000,23,1,2,5,2021,40.7589550773725
544660312,620000,0.0,0.0,320000,44,1,4,5,2021,15.8915636748975
544681011,3200000,0.0,0.0,2650000,47,1,3,5,2021,15.9260343873261
544682112,650000,0.0,0.0,150000,47,1,3,5,2021,13.105368658557
544707912,400000,0.0,0.0,230000,50,1,4,1,2021,29.4961066990834
544713911,235000,0.0,0.0,165000,52,1,3,2,2021,15.0205122574123
544714211,350000,0.0,0.0,150000,52,1,2,5,2021,16.2748930754521
544719211,200000,0.0,0.0,100000,52,1,4,5,2021,14.6996724652212
544730111,1000000,1.0,0.0,360000,54,1,4,3,2021,35.2093290491934
544730611,1000000,1.0,0.0,360000,54,1,4,3,2021,35.2093290491934
544730713,1500000,0.0,0.0,1100000,54,1,4,2,2021,49.56733535601271
544734712,6840000,2.0,0.0,3875000,54,1,4,5,2021,36.15599205121951
544747911,1400000,0.0,0.0,1100000,54,1,3,2,2021,87.3506646878408
544750311,300000,0.0,0.0,30000,54,1,4,2,2021,33.6122703818012
544759511,2084000,1.0,0.0,1339000,63,1,4,2,2021,12.6754962968821
544771311,1400000,0.0,0.0,800000,66,1,3,5,2021,34.886770334287
544774012,600000,0.0,0.0,520000,66,1,3,5,2021,39.7111795794093
544777612,2000000,0.0,0.0,1020000,66,1,4,2,2021,29.9218637647473
544783511,950000,0.0,0.0,335000,66,1,3,4,2021,35.2966127923834
544788811,1750000,0.0,0.0,1450000,66,1,4,4,2021,27.6863402346672
544790312,600000,0.0,0.0,318000,68,1,3,1,2021,50.691674607770494
544801911,500000,0.0,0.0,0,68,1,2,2,2021,54.4159986703732
544808411,1960000,0.0,0.0,1290000,70,1,3,5,2021,9.62980626019741
544809711,1000000,0.0,0.0,270000,70,1,4,5,2021,5.02487934024675
544811611,2800000,0.0,0.0,1200000,70,1,3,5,2021,10.8349799276837
544819811,2400000,0.0,0.0,800000,70,1,3,5,2021,11.6827746193655
544824111,1000000,0.0,0.0,547025,70,1,4,5,2021,7.89077192570196
544832411,612000,0.0,0.0,70000,73,1,3,5,2021,21.7208953461195
544837511,320000,0.0,0.0,253000,73,1,4,1,2021,23.530777803728
544837512,370000,0.0,0.0,245000,73,1,4,1,2021,23.530777803728
544838211,2000000,0.0,0.0,770000,73,1,3,5,2021,32.9162647892975
544846712,800000,0.0,0.0,160000,76,1,4,1,2021,104.85498070174
544851511,129750000,2.0,2323000.0,129708375,76,1,3,4,2021,96.5344934171375
544919811,1000000,0.0,0.0,740000,54,1,3,3,2021,35.9319866591364
544951212,1200000,0.0,0.0,600000,50,1,3,5,2021,21.498388679867
544983311,1500000,0.0,0.0,500000,5,1,3,2,2021,110.131869964785
544983312,1300000,0.0,0.0,700000,5,1,3,3,2021,110.131869964785
544995912,780000,0.0,0.0,375000,54,1,4,2,2021,43.8538353549687
544996111,500000,0.0,0.0,380000,54,1,3,5,2021,32.2823509582489
545007813,110000,0.0,0.0,30000,68,1,3,1,2021,24.0313391516653
545009711,1500000,0.0,0.0,870000,76,1,4,3,2021,81.6353536470888
545017311,800000,0.0,0.0,70000,68,0,4,2,2021,118.325868065595
545017812,3300000,0.0,0.0,2614000,68,0,3,5,2021,165.346857629332
545049811,838750,0.0,0.0,486421,5,1,3,5,2021,96.218949306715
545051012,800000,0.0,0.0,295000,5,1,4,5,2021,85.6869287623083
545068611,1800000,1.0,0.0,1260000,8,1,3,4,2021,57.313579232099904
545072612,7400000,0.0,0.0,6264000,8,1,3,4,2021,48.9946847755142
545073311,140000,0.0,0.0,80000,8,1,3,1,2021,72.2587433857893
545074011,1000000,0.0,0.0,780000,8,1,3,5,2021,64.0939311367056
545074811,750000,0.0,0.0,75000,8,1,3,3,2021,67.6524258208136
545102911,1100000,0.0,0.0,749000,11,1,4,3,2021,321.730927335255
545112911,600000,0.0,0.0,50000,13,1,3,4,2021,45.6270227626285
545124411,1000000,0.0,0.0,543000,15,1,4,4,2021,7.64901255323658
545124511,700000,2.0,0.0,430000,15,1,3,4,2021,7.37974433978358
545136012,600000,0.0,0.0,240000,17,1,2,4,2021,15.5046037870156
545149611,408000,0.0,0.0,180000,18,1,4,5,2021,7.96015984048445
545169511,50000000,0.0,0.0,11176000,19,1,3,5,2021,15.3246435518575
545174013,1965000,0.0,0.0,1645075,19,1,3,5,2021,9.58029918441283
545189011,900000,0.0,0.0,510000,23,1,3,5,2021,9.08939958081933
545193811,4000000,0.0,0.0,2170000,23,1,3,4,2021,20.2398136799026
545194711,360000,0.0,0.0,200000,23,1,3,5,2021,8.484243387366
545215211,650000,0.0,0.0,300000,27,1,3,5,2021,5.45386658665255
545257711,17100000,1.0,450000.0,15600000,47,1,3,3,2021,22.936469688646
545270413,900000,0.0,0.0,400000,47,1,3,5,2021,13.6917680564357
545272512,2900000,0.0,0.0,1865000,47,1,4,2,2021,21.7100587004298
545316912,225000,1.0,0.0,165000,54,1,4,3,2021,40.8955536493072
545324711,500000,0.0,0.0,300000,63,1,4,2,2021,12.2830745780888
545327012,1600000,0.0,0.0,885000,66,1,4,1,2021,15.116738071972
545335011,500000,0.0,0.0,160000,66,1,3,5,2021,25.0447064798563
545338011,500000,0.0,0.0,150000,66,1,2,5,2021,28.0925186341857
545344112,1600000,0.0,0.0,700000,68,1,4,5,2021,57.7699020215554
545346012,1600000,0.0,0.0,800000,68,1,3,4,2021,56.7067312456784
545347814,850000,0.0,0.0,340000,68,1,3,4,2021,32.5495583736635
545376511,1200000,0.0,0.0,734000,73,1,3,4,2021,15.315967123233
545379311,1000000,0.0,0.0,770000,73,1,3,5,2021,20.9177653264234
545384211,2250000,0.0,0.0,1560000,73,1,4,2,2021,10.8596127925914
545388312,980000,0.0,0.0,118000,73,1,4,1,2021,27.6452910376736
545390612,3000000,0.0,0.0,1810000,76,1,3,5,2021,86.3209979665291
545390613,2000000,0.0,0.0,1400000,76,1,3,4,2021,86.3209979665291
545391011,974000,0.0,0.0,780653,76,1,3,3,2021,87.2313478070916
545437011,1600000,0.0,0.0,800000,5,1,3,4,2021,72.410795469978
545437014,1200000,0.0,0.0,600000,5,1,3,3,2021,72.410795469978
545438412,2860000,0.0,88000.0,1735000,11,1,4,5,2021,195.718583082377
545444612,596666,3.0,1662896.0,479196,20,1,4,3,2021,25.42510550081
545447911,8000000,0.0,0.0,6072000,20,1,3,5,2021,23.9133882072192
545457511,950000,0.0,0.0,235000,68,1,3,5,2021,42.8931605759512
545484411,2900000,0.0,0.0,1950000,70,0,4,5,2021,103.784959702085
545488511,1900000,0.0,0.0,1060000,5,1,4,3,2021,119.128172584814
545488711,1200000,0.0,0.0,660000,5,1,4,5,2021,101.972193933978
545495713,700000,0.0,0.0,0,13,1,4,4,2021,46.807342310522
545520311,1200000,0.0,0.0,345000,68,1,4,5,2021,56.8327663345328
545536911,1500000,0.0,0.0,750000,5,1,4,5,2021,110.131869964785
545590511,3500000,0.0,0.0,4050000,20,1,4,1,2021,24.9818086601652
545608112,1200000,0.0,0.0,480000,50,1,3,2,2021,27.3753767558634
545617011,1920000,0.0,0.0,1445000,52,1,4,2,2021,15.5486786752541
545617211,400000,0.0,0.0,50000,52,1,3,5,2021,16.2422785224598
545661411,500000,0.0,0.0,300000,44,0,3,5,2021,18.2071114455928
545662411,780000,0.0,0.0,310000,44,0,3,3,2021,69.6189029302015
545702311,700000,0.0,0.0,0,5,1,4,4,2021,91.03510724220912
545710811,900980,0.0,0.0,620000,5,1,3,2,2021,68.06357999469449
545714911,2000000,0.0,0.0,1330000,5,1,4,5,2021,67.97807885823231
545725812,1000000,0.0,0.0,695000,8,1,4,1,2021,53.17308900561591
545727211,1030000,0.0,0.0,704000,8,1,2,5,2021,26.1463858050332
545727412,3600000,0.0,0.0,2295000,8,1,3,1,2021,62.3658850514628
545728215,10710000,0.0,0.0,9534000,8,1,3,3,2021,26.1463858050332
545764212,635000,0.0,0.0,293000,13,1,3,3,2021,45.773707819874495
545765512,480000,0.0,0.0,200000,13,1,3,4,2021,51.201773886283
545766611,1350000,0.0,0.0,750000,13,1,4,3,2021,37.811016031761696
545769211,15000000,0.0,0.0,12000000,13,1,3,5,2021,25.3251731303417
545769212,9600000,1.0,0.0,3600000,13,1,4,4,2021,25.3251731303417
545775512,1500000,0.0,0.0,800000,13,1,3,1,2021,47.459249367350495
545778311,600000,0.0,0.0,360000,13,1,4,4,2021,16.875844692795
545778511,300000,0.0,0.0,200000,13,1,3,3,2021,44.626110526235
545793611,850000,0.0,0.0,506000,17,1,3,5,2021,24.553217471404
545830012,480000,0.0,0.0,120000,20,1,4,5,2021,16.7551502900525
545835211,11200000,0.0,0.0,9212000,20,1,3,5,2021,20.3425437415705
545836112,4000000,0.0,0.0,3330000,20,1,3,3,2021,22.993885228898
545860611,800000,0.0,0.0,560000,27,1,4,4,2021,4.19704506345812
545882816,350000,0.0,0.0,40000,47,1,4,5,2021,22.583402101792
545884911,6100000,2.0,0.0,4495000,47,1,3,1,2021,19.276567591763
545888212,1800000,0.0,0.0,1200000,47,1,4,2,2021,23.47312427908
545896811,300000,0.0,0.0,0,47,1,4,5,2021,21.7864426819175
545899411,1000000,0.0,0.0,50000,47,1,3,5,2021,16.144315397574
545915013,3000000,1.0,0.0,1190000,52,1,3,5,2021,15.0205122574123
545925411,600000,0.0,0.0,390000,54,1,4,1,2021,47.20917573525
545928611,1500000,0.0,0.0,1090000,54,1,3,5,2021,33.3688784432099
545928612,2500000,0.0,0.0,1840000,54,1,3,5,2021,33.3688784432099
545939611,1000000,0.0,0.0,350000,66,1,3,5,2021,31.4672144078477
545945811,1600000,1.0,0.0,965000,66,1,4,2,2021,27.9625037839056
545949813,1000000,1.0,0.0,415000,66,1,4,5,2021,31.6226173325175
545974411,340000,0.0,0.0,213000,73,1,4,2,2021,33.3005356862832
545983811,810000,0.0,0.0,520000,73,1,3,5,2021,30.5727392027806
545986411,100000,0.0,0.0,120000,73,1,4,5,2021,26.3400905052873
545990411,3000000,0.0,0.0,2300000,73,1,3,2,2021,18.7927610499963
545996814,2000000,0.0,0.0,1240000,76,1,4,4,2021,95.17461096204
546038611,1250000,0.0,0.0,828000,76,0,4,1,2021,116.01562657026
546040211,900000,1.0,0.0,651000,20,0,4,4,2021,168.276334083924
546043012,512000,0.0,0.0,224000,20,0,4,5,2021,153.893439965893
546051511,4100000,0.0,0.0,2744000,20,0,4,2,2021,149.875462869756
546065111,1230000,1.0,500000.0,30000,44,1,3,5,2021,9.90091063872733
546072311,461584,0.0,0.0,357369,27,0,3,5,2021,42.8429651812861
546079112,22000000,2.0,0.0,18260000,41,0,3,5,2021,24.0788649601764
546079611,2000000,1.0,0.0,850000,41,0,3,3,2021,20.4129495113395
546081714,2550000,0.0,0.0,1988000,41,0,4,1,2021,109.850572172388
546081718,600000,0.0,0.0,50000,41,0,3,3,2021,109.850572172388
546093711,500000,0.0,0.0,205000,41,0,3,1,2021,105.940715418124
546114111,750000,0.0,0.0,420000,63,0,4,5,2021,32.8616903286055
546138211,1400000,1.0,0.0,925000,73,0,4,4,2021,213.342297957494
546144511,550000,1.0,0.0,335000,73,0,3,5,2021,96.7710907260192
546184212,900000,0.0,0.0,1350000,27,1,3,4,2021,7.18519040921991
546189911,180000,0.0,0.0,80000,50,1,4,5,2021,32.1982330085358
546203211,400000,0.0,0.0,228000,73,1,4,2,2021,25.8071335073952
546214113,2700000,0.0,280000.0,1730040,76,0,4,2,2021,55.4240170503685
546250511,5500000,0.0,0.0,3650000,5,0,4,5,2021,103.590247012876
546276411,1791666,0.0,0.0,1278306,19,1,3,5,2021,11.751273287221
546277812,1800000,0.0,0.0,1265000,54,1,4,1,2021,24.3776419186027
546280811,450000,0.0,0.0,180000,68,1,2,1,2021,18.4157715416317
546298211,4000000,0.0,0.0,3220000,23,0,4,3,2021,223.504469370983
546306811,890000,1.0,0.0,720000,44,0,3,4,2021,35.8466996528224
546330311,14900000,4.0,1940000.0,10945000,18,0,3,4,2021,59.59757530179991
546336012,1600000,0.0,0.0,800000,5,1,4,5,2021,85.8048099224708
546343311,1400000,0.0,0.0,820000,13,1,3,4,2021,17.0025543427894
546352711,3400000,1.0,0.0,3000000,23,1,3,5,2021,8.27526613781901
546359212,150000,0.0,0.0,150000,27,1,3,1,2021,5.06215323012903
546359417,570000,0.0,0.0,350000,27,1,3,1,2021,7.62163362847451
546366111,576000,0.0,0.0,96000,44,1,4,5,2021,5.15556173490996
546374511,1450000,0.0,0.0,960000,47,1,4,1,2021,44.0583116852986
546380211,1800000,0.0,0.0,1000000,50,1,4,4,2021,22.9573198853416
546381511,230000,0.0,0.0,105000,50,1,4,2,2021,21.0882112207403
546395611,1700000,0.0,0.0,1296000,54,1,3,5,2021,43.8538353549687
546398112,950000,0.0,0.0,350000,63,1,4,1,2021,14.6903117627851
546411012,950000,0.0,0.0,600000,68,1,3,2,2021,17.0159262959959
546413111,800000,0.0,0.0,540000,70,1,3,5,2021,6.94188527113634
546419713,50000,0.0,0.0,20000,73,1,2,1,2021,19.3302008186064
546462911,500000,1.0,0.0,220000,44,0,3,5,2021,18.2071114455928
546463111,4830000,0.0,0.0,3040000,44,0,4,5,2021,34.6971169973792
546465911,400000,0.0,0.0,80000,44,0,4,2,2021,72.8284457823715
546466411,670000,0.0,0.0,320000,44,0,4,5,2021,59.74051909305209
546466511,850000,0.0,0.0,380000,44,0,3,4,2021,43.7638733332004
546467114,980000,0.0,0.0,530000,44,0,3,4,2021,18.2071114455928
546467911,2520000,1.0,0.0,1695000,44,0,4,3,2021,18.2071114455928
546469011,410000,0.0,0.0,100000,44,0,4,5,2021,43.7638733332004
546469312,390000,1.0,0.0,230000,44,0,3,3,2021,40.625040113460095
546469511,4480000,1.0,0.0,3408000,44,0,4,5,2021,37.1233069165578
546474018,660000,0.0,0.0,360000,44,0,4,2,2021,103.733731548468
546474614,120000,0.0,0.0,80000,44,0,3,1,2021,72.4528119696715
546497111,1000000,1.0,100000.0,550000,76,0,4,2,2021,247.181955704246
546503111,950000,0.0,0.0,550000,76,0,4,5,2021,352.417478348271
546551511,1900000,0.0,0.0,1150000,5,1,3,4,2021,104.25401739869
546567212,400000,0.0,0.0,0,8,1,4,5,2021,60.3949879006759
546568012,170000,0.0,0.0,109000,8,1,3,4,2021,33.7838924284806
546568511,26000000,1.0,480000.0,16990000,8,1,3,5,2021,24.2574991513973
546568515,5500000,0.0,0.0,4320000,8,1,3,4,2021,24.2574991513973
546570111,6350000,0.0,0.0,5342000,8,1,3,5,2021,51.3597458843834
546571811,2160000,0.0,0.0,1479000,8,1,4,1,2021,54.51688623069511
546575612,1600000,0.0,0.0,979000,8,1,3,5,2021,52.8098103824026
546581911,3600000,0.0,0.0,2460000,8,1,3,1,2021,72.2092206690335
546642211,90000,0.0,0.0,28604,17,1,4,5,2021,18.8339800381605
546654911,1700000,0.0,0.0,1060000,18,1,4,5,2021,5.44899139524134
546658511,1300000,0.0,0.0,1040000,18,1,3,5,2021,10.489762430706
546660511,1500000,2.0,500000.0,420000,18,1,4,4,2021,10.0606494486404
546674511,250000,0.0,0.0,220000,19,1,4,5,2021,22.8071555624546
